# L1 Error for e-6 with reference to e-8 for each species (sorted by error)
# L1_Error    Species
4.50000000e-20    ne19
4.00000000e-20    h2
3.85000000e-20    zn65
2.96000000e-20    ga66
2.49000000e-20    ni62
2.29300000e-20    cr54
2.25000000e-20    sc46
1.82000000e-20    ge67
1.40000000e-20    mn47
1.12000000e-20    o17
1.09000000e-20    ti41
8.00000000e-21    si31
7.30000000e-21    as66
6.10000000e-21    ga60
4.10000000e-21    f18
3.30000000e-21    s36
3.00000000e-21    as67
2.80000000e-21    c13
1.56000000e-21    ge62
1.51000000e-21    ar40
1.30000000e-21    ge68
1.14000000e-21    cu55
9.35000000e-22    ti50
8.80000000e-22    v43
8.23000000e-22    f21
6.65000000e-22    co60
5.74000000e-22    as65
4.72000000e-22    b9
4.00000000e-22    ar32
3.86000000e-22    cr45
2.85000000e-22    se70
2.38000000e-22    ca36
2.38000000e-22    as68
2.37000000e-22    al29
2.32000000e-22    si25
2.31000000e-22    sc47
1.66000000e-22    ne22
1.13000000e-22    zn57
6.40000000e-23    se68
3.90000000e-23    ga67
3.40000000e-23    mn56
2.32000000e-23    zn66
2.22400000e-23    v52
1.99000000e-23    f19
1.52000000e-23    ni52
1.50000000e-23    as69
1.32000000e-23    se67
1.30000000e-23    se69
1.10900000e-23    si32
1.06800000e-23    ca45
1.01000000e-23    k42
9.90000000e-24    na20
9.86000000e-24    o19
5.40000000e-24    al23
3.63000000e-24    ge69
3.40000000e-24    ga59
3.10000000e-24    cu64
2.60000000e-24    s28
2.27000000e-24    na24
1.86000000e-24    fe48
1.25255610e-24    kr76
1.19402020e-24    sr82
1.09000000e-24    cl38
9.71552700e-25    kr78
6.95051270e-25    sr80
6.77343000e-25    zr86
6.42000000e-25    as70
3.76000000e-25    se72
3.40000000e-25    se71
2.03309190e-25    se74
1.67082750e-25    rb79
1.39000000e-25    co50
1.25000000e-25    li6
1.16000000e-25    cr44
1.05500000e-25    ni63
9.10000000e-26    p34
9.06811200e-26    y83
8.93133600e-26    br75
7.55261000e-26    kr77
7.00000000e-26    be7
6.70000000e-26    mg27
5.00132000e-26    sr81
4.36135190e-26    sr84
4.20000000e-26    br71
4.08091570e-26    y85
3.70014110e-26    nb87
3.50000000e-26    na19
3.18999140e-26    zr84
2.80000000e-26    c14
2.40372500e-26    mo90
2.05819840e-26    rb85
1.97300000e-26    ca46
1.85000000e-26    fe59
1.76470000e-26    se73
1.68200000e-26    h3
1.46711960e-26    zr87
1.44000000e-26    mg21
1.31300000e-26    ga68
1.24100000e-26    k43
1.18300000e-26    sc48
1.12071160e-26    rb81
1.05700000e-26    mn57
1.04840540e-26    zr85
1.03577650e-26    rb77
1.01000000e-26    co61
9.62042800e-27    zr88
7.97860000e-27    kr75
7.91464000e-27    mo88
7.84315500e-27    sr79
7.34800000e-27    cr55
7.00000000e-27    as71
6.90889800e-27    sr83
5.87000000e-27    cu65
5.81977820e-27    y80
5.02000000e-27    kr74
4.90000000e-27    ge70
4.60000000e-27    o18
4.34680600e-27    nb89
4.29346810e-27    kr80
4.29040150e-27    kr86
4.05657540e-27    mo89
3.41002600e-27    sr78
3.28000000e-27    br72
2.79065410e-27    y81
2.64633670e-27    br77
2.46000000e-27    br73
2.10000000e-27    si24
1.61806000e-27    br74
1.47400000e-27    na25
1.44775580e-27    kr79
1.38227780e-27    zr83
1.04053310e-27    y84
1.03700000e-27    ar41
1.00542550e-27    nb88
1.00000000e-27    n12
8.58200000e-28    v53
8.49655000e-28    rb78
7.50000000e-28    br69
7.12923140e-28    zr82
6.55877390e-28    y82
5.02307070e-28    rb80
4.88879700e-28    sr76
4.35534600e-28    br76
3.83352640e-28    se76
3.73000000e-28    kr73
3.62000000e-28    br70
3.50159240e-28    nb86
3.16657700e-28    se75
2.77514950e-28    rb83
2.75000000e-28    ne17
2.72300000e-28    ti51
2.60000000e-28    b11
2.56146200e-28    tc91
2.50000000e-28    b10
2.20235410e-28    as73
2.10000000e-28    zn67
1.47052930e-28    rb84
1.38305010e-28    kr82
1.21559180e-28    kr81
1.18905690e-28    br79
1.16253420e-28    br81
1.07254080e-28    kr84
9.70951400e-29    as75
9.40664100e-29    se78
9.22294000e-29    sr77
8.56029900e-29    ge72
8.34900200e-29    y86
8.09321500e-29    rb82
7.78200000e-29    ga69
7.29944900e-29    se77
7.09222990e-29    se82
7.07976300e-29    mo87
7.00000000e-29    kr72
6.87221500e-29    kr83
6.79122900e-29    kr85
6.68703390e-29    br80
6.35274720e-29    as77
6.24115280e-29    br82
5.95000000e-29    mn46
5.92828300e-29    y87
5.54555070e-29    se80
5.52173880e-29    ge74
5.12080000e-29    ge71
5.05425660e-29    br78
4.92258620e-29    br83
4.34937140e-29    as74
3.75694000e-29    nb90
3.56759880e-29    zr80
3.42120040e-29    ge76
3.18640000e-29    as72
3.09800000e-29    sc49
3.07866170e-29    ga71
3.05293930e-29    se79
2.97440390e-29    as79
2.85598990e-29    as76
2.84141920e-29    ge73
2.80055000e-29    rb76
2.49571000e-29    zn68
2.39763970e-29    ga70
2.28365020e-29    ge78
2.14265750e-29    ga73
1.97600000e-29    cl39
1.69039370e-29    zn70
1.68809520e-29    ge75
1.67973570e-29    se81
1.56572940e-29    ga75
1.48700000e-29    ni64
1.40842330e-29    cu67
1.38946900e-29    zr89
1.29161080e-29    as78
1.24270540e-29    tc90
1.19478840e-29    nb85
1.18923690e-29    mo86
1.15753080e-29    zn69
1.07657100e-29    cu66
9.45663800e-30    zn72
8.81861400e-30    ni65
8.58000000e-30    mg28
8.41287400e-30    ga72
8.36464000e-30    co62
8.10642600e-30    ni66
7.92967100e-30    co63
7.39102300e-30    cu69
6.95000000e-30    s37
6.69312400e-30    ga74
5.32968000e-30    kr87
4.89818100e-30    ge77
4.84377800e-30    fe62
4.73005200e-30    tc89
4.39400000e-30    fe60
4.03878700e-30    mn58
3.99243700e-30    co65
3.86555800e-30    fe61
3.68668900e-30    y79
3.43791000e-30    cu68
3.39710300e-30    ni67
3.31126730e-30    mn59
3.14650000e-30    rb74
3.00000000e-30    be9
2.81336530e-30    mo84
2.75282650e-30    nb83
2.71056550e-30    zn71
2.39041700e-30    cr56
2.19151450e-30    ca48
2.06149160e-30    sr75
2.04307950e-30    ti52
2.02465250e-30    k45
1.93994500e-30    al22
1.91155300e-30    co64
1.79000000e-30    al30
1.75300000e-30    p35
1.71536910e-30    mn61
1.60967000e-30    ca47
1.56513440e-30    nb82
1.53924710e-30    cr58
1.46561850e-30    mo85
1.42990120e-30    ca49
1.42000000e-30    br68
1.34448000e-30    k44
1.30654000e-30    si23
1.30000000e-30    mg20
1.27937450e-30    v55
1.25956760e-30    v54
1.18075110e-30    ti53
1.18011570e-30    k46
1.08559360e-30    sc50
1.05298000e-30    ar42
1.01567060e-30    sc51
1.01255400e-30    y78
9.77570300e-31    cr57
9.58791100e-31    ar43
7.94821900e-31    mn60
7.75887000e-31    k47
7.62860600e-31    ar44
7.42819100e-31    zr81
6.67061300e-31    fe63
5.91604800e-31    ar45
5.09750000e-31    cl40
4.13538900e-31    cl41
4.05745800e-31    cl42
3.31484500e-31    k49
3.04185600e-31    nb84
3.01536300e-31    ar46
2.95063400e-31    sr74
2.73000000e-31    rb75
2.69000000e-31    kr71
2.39012900e-31    se83
2.11090000e-31    cl43
2.06879300e-31    s38
1.69053600e-31    k48
1.67000000e-31    ne23
1.48601900e-31    mo83
1.24000000e-31    ni51
1.18300000e-31    li7
1.09992800e-31    zr78
1.06569100e-31    kr69
9.41533000e-32    s40
8.85384000e-32    na27
8.45169000e-32    mg29
8.43371000e-32    na26
7.99394000e-32    al31
7.90775000e-32    ne24
7.86979000e-32    cl45
7.36589000e-32    y77
6.46786000e-32    p36
6.31697000e-32    si34
5.92876000e-32    p38
5.42610000e-32    fe47
4.50859800e-32    y75
3.79711800e-32    y76
3.67692000e-32    zr79
2.77599000e-32    p37
2.24039000e-32    s39
2.14571000e-32    s42
1.96000000e-32    zr90
1.88500000e-32    si33
1.82000000e-32    kr70
1.31410000e-32    rb73
1.24000000e-32    b8
1.18537000e-32    s41
8.45320000e-33    cl44
0.00000000e+00    c12
0.00000000e+00    mn55
